Date,League,Team,Opp.,Phase,Coach,Opp. coach,OT/SO,PTS,Leading%,Tied%,Trailing%,TOI,GF,GA,G±,EQ TOI,EQ GF,EQ GA,EQ G±,PP OP,PP%,PP TOI,PP GF,PP GA,PP G±,SH SI,PK%,SH TOI,SH GF,SH GA,SH G±,SH%,SV%,PDO,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,SMF,SPF,SBF,SMA,SPA,SBA,FOW,FOL,FO%,# 0',# 2',# 5',# 10',# 20',PIM,Spectators,MatchID,Outcome,Moneyline,H1-1.5,H1-2.5,H2-1.5,H2+1.5,H2+2.5,TG,Both2Goals,OU4.5,OU5.5,OU6.5,OU7.5
2019-01-12,National League,EHCB,HCAP,Regular Season,Antti Törmänen,Luca Cereda,,3.0,36.92,63.08,0.0,60.0,3,0,3,43.1,2,0.0,2.0,7.0,14.29,7.8,1,0.0,1.0,7.0,100.0,9.2,0,0,0,10.0,100.0,110.0,68.0,56,54.84,49,44.0,52.69,30,26,53.57,18.0,1.0,19.0,16,2,12.0,22,38,36.67,0,7,0,0,0.0,14.0,6418.0,20191105000206,1,1,1,1,0,0,0,3,0,0,0,0,0
2019-01-13,National League,ZSC,HCD,Regular Season,Serge Aubin,Harijs Vitolinsh,OT,1.0,65.85,34.15,0.0,60.9,1,2,-1,52.9,1,2.0,-1.0,3.0,0.0,6.0,0,0.0,0.0,1.0,100.0,2.0,0,0,0,2.56,90.48,93.04,65.0,45,59.09,53,29.0,64.63,39,21,65.0,14.0,0.0,12.0,8,0,16.0,32,25,56.14,0,2,0,0,0.0,4.0,11200.0,20191105000210,0,0,0,0,0,1,1,3,0,0,0,0,0
2019-01-13,National League,HCAP,HCFG,Regular Season,Luca Cereda,Mark French,,0.0,0.0,42.25,57.75,60.0,2,5,-3,47.3,1,5.0,-4.0,5.0,20.0,8.7,1,0.0,1.0,2.0,100.0,4.0,0,0,0,5.88,85.71,91.6,67.0,46,59.29,51,37.0,57.95,34,29,53.97,16.0,1.0,16.0,8,0,9.0,34,31,52.31,0,3,0,0,0.0,6.0,6359.0,20191105000199,-1,0,0,0,1,1,1,7,1,1,1,1,0
2019-01-15,National League,LHC,SCLT,Regular Season,Ville Peltonen,Heinz Ehlers,,3.0,73.17,26.83,0.0,60.0,4,0,4,42.7,1,0.0,1.0,6.0,33.33,9.3,2,0.0,2.0,8.0,100.0,8.0,1,0,1,16.0,100.0,116.0,42.0,63,40.0,34,49.0,40.96,25,26,49.02,9.0,0.0,8.0,23,0,14.0,31,24,56.36,0,7,1,1,1.0,49.0,5989.0,20191105000221,1,1,1,1,0,0,0,4,0,0,0,0,0
2019-01-15,National League,GSHC,SCB,Regular Season,Chris McSorley,Kari Jalonen,OT,1.0,80.24,19.76,0.0,64.5,4,5,-1,54.4,4,3.0,1.0,3.0,0.0,5.4,0,0.0,0.0,3.0,33.33,4.7,0,2,-2,11.76,81.48,93.25,60.0,53,53.1,45,42.0,51.72,34,27,55.74,9.0,2.0,15.0,14,1,11.0,29,34,46.03,0,4,0,0,0.0,8.0,5751.0,20191105000213,0,0,0,0,0,1,1,9,1,1,1,1,1
2019-01-18,National League,HCD,SCRJ,Regular Season,Harijs Vitolinsh,Jeff Tomlinson,,3.0,61.97,38.03,0.0,60.0,4,2,2,48.9,2,1.0,1.0,7.0,28.57,6.4,2,1.0,1.0,3.0,100.0,4.8,0,0,0,12.12,93.94,106.06,62.0,57,52.1,48,49.0,49.48,33,33,50.0,14.0,1.0,14.0,16,0,8.0,30,29,50.85,0,3,0,0,0.0,6.0,3981.0,20191105000212,1,1,1,0,0,0,1,6,1,1,1,0,0
2019-01-18,National League,EVZ,EHCB,Regular Season,Dan Tangnes,Antti Törmänen,,3.0,78.33,21.67,0.0,60.0,4,1,3,44.1,2,1.0,1.0,6.0,33.33,10.1,2,0.0,2.0,3.0,100.0,5.8,0,0,0,16.67,95.83,112.5,44.0,49,47.31,34,37.0,47.89,24,24,50.0,10.0,0.0,10.0,13,0,12.0,25,25,50.0,0,3,0,0,0.0,6.0,7051.0,20191105000216,1,1,1,1,0,0,0,5,0,1,0,0,0
2019-01-18,National League,HCL,HCFG,Regular Season,Greg Ireland,Mark French,,3.0,20.83,31.83,47.33,60.0,3,2,1,55.4,3,1.0,2.0,1.0,0.0,2.0,0,0.0,0.0,2.0,50.0,2.6,0,1,-1,15.0,93.75,108.75,44.0,76,36.67,31,54.0,36.47,20,32,38.46,11.0,0.0,13.0,22,0,22.0,23,34,40.35,0,4,0,0,0.0,8.0,6213.0,20191105000214,1,1,0,0,0,1,1,5,1,1,0,0,0
2019-01-18,National League,SCLT,ZSC,Regular Season,Heinz Ehlers,Arno Del Curto,,3.0,70.53,29.47,0.0,60.0,1,0,1,53.1,0,0.0,0.0,3.0,33.33,4.8,1,0.0,1.0,1.0,100.0,2.0,0,0,0,4.55,100.0,104.55,54.0,68,44.26,42,49.0,46.15,22,33,40.0,20.0,0.0,12.0,15,1,19.0,29,28,50.88,0,1,0,0,0.0,2.0,5735.0,20191105000215,1,1,0,0,0,1,1,1,0,0,0,0,0
2019-01-18,National League,HCAP,LHC,Regular Season,Luca Cereda,Ville Peltonen,,3.0,74.17,25.83,0.0,60.0,3,0,3,56.1,2,0.0,2.0,2.0,50.0,3.9,1,0.0,1.0,0.0,,0.0,0,0,0,5.13,100.0,105.13,71.0,49,59.17,55,38.0,59.14,40,28,58.82,14.0,1.0,16.0,10,0,11.0,33,29,53.23,0,0,0,0,0.0,0.0,4848.0,20191105000211,1,1,1,1,0,0,0,3,0,0,0,0,0
2019-01-19,National League,EHCB,HCD,Regular Season,Antti Törmänen,Harijs Vitolinsh,,3.0,88.22,11.78,0.0,60.0,4,2,2,45.2,3,2.0,1.0,6.0,16.67,12.2,1,0.0,1.0,2.0,100.0,2.6,0,0,0,9.09,90.91,100.0,64.0,47,57.66,55,32.0,63.22,44,22,66.67,11.0,0.0,9.0,9,1,15.0,30,26,53.57,0,5,0,1,0.0,20.0,6332.0,20191105000218,1,1,1,0,0,0,1,6,1,1,1,0,0
2019-01-19,National League,SCB,HCL,Regular Season,Kari Jalonen,Greg Ireland,,3.0,41.75,58.25,0.0,60.0,3,0,3,52.9,2,0.0,2.0,3.0,33.33,5.1,1,0.0,1.0,1.0,100.0,2.0,0,0,0,8.57,100.0,108.57,56.0,49,53.33,46,38.0,54.76,35,29,54.69,11.0,0.0,10.0,9,0,11.0,28,25,52.83,0,1,0,0,0.0,2.0,17014.0,20191105000217,1,1,1,1,0,0,0,3,0,0,0,0,0
2019-01-19,National League,ZSC,SCLT,Regular Season,Arno Del Curto,Heinz Ehlers,,3.0,75.47,10.28,14.25,60.0,4,1,3,51.2,4,1.0,3.0,2.0,0.0,4.0,0,0.0,0.0,3.0,100.0,4.8,0,0,0,9.52,95.83,105.36,67.0,50,57.26,55,33.0,62.5,42,24,63.64,10.0,3.0,12.0,9,0,17.0,29,32,47.54,0,3,0,0,0.0,6.0,10483.0,20191105000155,1,1,1,1,0,0,0,5,0,1,0,0,0
2019-01-19,National League,HCFG,EVZ,Regular Season,Mark French,Dan Tangnes,,0.0,0.0,10.25,89.75,60.0,0,3,-3,47.2,0,1.0,-1.0,4.0,0.0,8.0,0,1.0,-1.0,3.0,66.67,4.8,0,1,-1,0.0,90.0,90.0,64.0,37,63.37,49,27.0,64.47,27,21,56.25,22.0,0.0,15.0,6,0,10.0,35,13,72.92,0,6,0,0,0.0,12.0,6052.0,20191105000219,-1,0,0,0,1,1,1,3,0,0,0,0,0
2019-01-19,National League,SCRJ,HCAP,Regular Season,Jeff Tomlinson,Luca Cereda,,3.0,97.94,2.06,0.0,60.0,4,2,2,49.3,3,2.0,1.0,3.0,33.33,2.9,1,0.0,1.0,4.0,100.0,7.9,0,0,0,15.0,95.92,110.92,42.0,82,33.87,34,63.0,35.05,21,49,30.0,13.0,0.0,8.0,14,0,19.0,37,37,50.0,0,6,0,0,0.0,12.0,4836.0,20191105000220,1,1,1,0,0,0,1,6,1,1,1,0,0
2019-01-22,National League,LHC,SCB,Regular Season,Ville Peltonen,Kari Jalonen,,0.0,9.14,14.97,75.89,60.0,2,5,-3,46.8,1,4.0,-3.0,4.0,25.0,10.3,1,0.0,1.0,3.0,66.67,2.9,0,1,-1,6.06,80.77,86.83,65.0,48,57.52,43,34.0,55.84,33,26,55.93,10.0,0.0,22.0,7,1,14.0,28,27,50.91,0,3,0,0,0.0,6.0,6556.0,20191105000226,-1,0,0,0,1,1,1,7,1,1,1,1,0
2019-01-22,National League,EHCB,HCL,Regular Season,Antti Törmänen,Greg Ireland,,0.0,0.0,1.17,98.83,60.0,3,5,-2,49.1,2,4.0,-2.0,4.0,25.0,7.6,1,0.0,1.0,2.0,50.0,3.3,0,1,-1,9.38,82.61,91.98,54.0,47,53.47,42,37.0,53.16,32,24,57.14,10.0,0.0,12.0,12,1,10.0,27,34,44.26,0,3,0,0,0.0,6.0,5668.0,20191105000224,-1,0,0,0,1,1,1,8,1,1,1,1,1
2019-01-22,National League,EVZ,GSHC,Regular Season,Dan Tangnes,Chris McSorley,,3.0,68.39,31.61,0.0,60.0,5,2,3,47.0,4,0.0,4.0,4.0,25.0,4.3,1,0.0,1.0,6.0,66.67,8.7,0,2,-2,17.86,92.31,110.16,49.0,51,49.0,38,34.0,52.78,28,26,51.85,9.0,1.0,11.0,8,0,17.0,38,22,63.33,0,8,0,1,0.0,26.0,6744.0,20191105000228,1,1,1,1,0,0,0,7,1,1,1,1,0
2019-01-22,National League,SCLT,SCRJ,Regular Season,Heinz Ehlers,Jeff Tomlinson,,3.0,70.28,29.72,0.0,60.0,5,3,2,48.0,5,2.0,3.0,3.0,0.0,6.0,0,1.0,-1.0,3.0,100.0,6.0,0,0,0,20.0,87.5,107.5,49.0,51,49.0,38,39.0,49.35,21,24,46.67,15.0,2.0,11.0,14,1,12.0,28,34,45.16,0,3,0,0,0.0,6.0,5251.0,20191105000227,1,1,1,0,0,0,1,8,1,1,1,1,1
2019-01-22,National League,HCFG,ZSC,Regular Season,Mark French,Arno Del Curto,,3.0,95.03,4.97,0.0,60.0,7,2,5,47.5,5,1.0,4.0,5.0,40.0,8.6,2,0.0,2.0,3.0,66.67,3.9,0,1,-1,24.14,94.59,118.73,55.0,60,47.83,41,47.0,46.59,29,37,43.94,12.0,0.0,14.0,10,0,13.0,33,26,55.93,0,3,0,0,0.0,6.0,5527.0,20191105000225,1,1,1,1,0,0,0,9,1,1,1,1,1
2019-01-22,National League,HCAP,HCD,Regular Season,Luca Cereda,Harijs Vitolinsh,,3.0,91.25,8.75,0.0,60.0,4,2,2,46.6,2,2.0,0.0,4.0,50.0,7.4,2,0.0,2.0,3.0,100.0,6.0,0,0,0,8.11,92.59,100.7,58.0,52,52.73,55,33.0,62.5,38,27,58.46,16.0,1.0,3.0,5,1,19.0,30,33,47.62,0,5,0,0,0.0,10.0,4160.0,20191105000223,1,1,1,0,0,0,1,6,1,1,1,0,0
2019-01-24,National League,GSHC,HCAP,Regular Season,Chris McSorley,Luca Cereda,OT,1.0,0.0,38.88,61.12,60.5,2,3,-1,46.7,0,2.0,-2.0,5.0,40.0,8.2,2,0.0,2.0,4.0,75.0,5.6,0,1,-1,9.09,91.67,100.76,61.0,62,49.59,37,50.0,42.53,22,36,37.93,15.0,0.0,24.0,13,1,12.0,31,29,51.67,0,4,0,0,0.0,8.0,5609.0,20191105000231,0,0,0,0,0,1,1,5,1,1,0,0,0
2019-01-24,National League,SCRJ,HCFG,Regular Season,Jeff Tomlinson,Mark French,,3.0,48.61,51.39,0.0,60.0,3,0,3,51.4,2,0.0,2.0,2.0,0.0,2.6,0,0.0,0.0,3.0,100.0,6.0,1,0,1,8.33,100.0,108.33,43.0,71,37.72,34,52.0,39.53,25,28,47.17,9.0,0.0,9.0,24,0,19.0,20,32,38.46,0,3,0,1,0.0,16.0,3676.0,20191105000232,1,1,1,1,0,0,0,3,0,0,0,0,0
2019-01-25,National League,ZSC,EVZ,Regular Season,Arno Del Curto,Dan Tangnes,OT,2.0,0.0,44.31,55.69,61.2,4,3,1,52.0,2,1.0,1.0,2.0,50.0,2.9,1,0.0,1.0,4.0,50.0,6.4,1,2,-1,8.89,90.0,98.89,75.0,51,59.52,64,42.0,60.38,45,30,60.0,16.0,3.0,11.0,11,1,9.0,29,28,50.88,0,4,0,0,0.0,8.0,10566.0,20191105000234,0,1,0,0,0,1,1,7,1,1,1,1,0
2019-01-25,National League,SCB,EHCB,Regular Season,Kari Jalonen,Antti Törmänen,,3.0,79.47,20.53,0.0,60.0,3,0,3,46.1,2,0.0,2.0,4.0,25.0,7.9,1,0.0,1.0,3.0,100.0,6.0,0,0,0,13.64,100.0,113.64,54.0,47,53.47,32,34.0,48.48,22,23,48.89,10.0,0.0,22.0,11,0,13.0,29,20,59.18,0,3,0,0,0.0,6.0,16731.0,20191105000229,1,1,1,1,0,0,0,3,0,0,0,0,0
2019-01-25,National League,HCL,LHC,Regular Season,Greg Ireland,Ville Peltonen,,0.0,61.19,23.86,14.94,60.0,1,2,-1,56.3,1,1.0,0.0,0.0,,0.0,0,0.0,0.0,2.0,50.0,3.7,0,1,-1,3.23,90.0,93.23,72.0,38,65.45,49,29.0,62.82,31,20,60.78,17.0,1.0,23.0,8,1,9.0,25,31,44.64,0,2,0,0,0.0,4.0,6145.0,20191105000233,-1,0,0,0,0,1,1,3,0,0,0,0,0
2019-01-26,National League,SCLT,GSHC,Regular Season,Heinz Ehlers,Chris McSorley,,0.0,0.0,18.86,81.14,60.0,0,3,-3,52.0,0,3.0,-3.0,2.0,0.0,4.0,0,0.0,0.0,2.0,100.0,4.0,0,0,0,0.0,87.5,87.5,66.0,36,64.71,60,30.0,66.67,35,24,59.32,25.0,0.0,6.0,6,0,6.0,26,16,61.9,0,2,0,0,0.0,4.0,6000.0,20191105000239,-1,0,0,0,1,1,1,3,0,0,0,0,0
2019-01-26,National League,EVZ,HCL,Regular Season,Dan Tangnes,Greg Ireland,,0.0,30.83,63.78,5.39,60.0,3,4,-1,43.5,0,3.0,-3.0,6.0,33.33,9.2,2,0.0,2.0,4.0,75.0,7.3,1,1,0,9.68,85.71,95.39,54.0,43,55.67,43,39.0,52.44,31,28,52.54,12.0,0.0,11.0,10,1,4.0,15,29,34.09,0,3,1,0,1.0,31.0,7026.0,20191105000240,-1,0,0,0,0,1,1,7,1,1,1,1,0
2019-01-26,National League,HCAP,ZSC,Regular Season,Luca Cereda,Arno Del Curto,,0.0,0.0,37.58,62.42,60.0,1,3,-2,47.3,1,2.0,-1.0,5.0,0.0,9.7,0,0.0,0.0,2.0,50.0,3.0,0,1,-1,2.27,90.48,92.75,85.0,39,68.55,58,29.0,66.67,44,22,66.67,14.0,0.0,27.0,7,0,10.0,40,28,58.82,0,3,0,0,0.0,6.0,5453.0,20191105000235,-1,0,0,0,1,1,1,4,0,0,0,0,0
2019-01-26,National League,HCFG,SCB,Regular Season,Mark French,Kari Jalonen,,0.0,0.0,11.83,88.17,60.0,0,2,-2,52.0,0,2.0,-2.0,1.0,0.0,2.0,0,0.0,0.0,3.0,100.0,6.0,0,0,0,0.0,96.0,96.0,87.0,41,67.97,57,33.0,63.33,42,26,61.76,13.0,2.0,30.0,7,0,8.0,32,27,54.24,0,4,0,0,0.0,8.0,6500.0,20191105000237,-1,0,0,0,1,1,1,2,0,0,0,0,0
2019-01-26,National League,EHCB,SCRJ,Regular Season,Antti Törmänen,Jeff Tomlinson,,3.0,20.03,75.94,4.03,60.0,4,1,3,49.9,4,0.0,4.0,1.0,0.0,2.0,0,0.0,0.0,6.0,83.33,8.1,0,1,-1,8.33,95.0,103.33,66.0,52,55.93,49,39.0,55.68,37,20,64.91,10.0,2.0,17.0,19,0,13.0,21,28,42.86,0,6,0,0,0.0,12.0,6086.0,20191105000236,1,1,1,1,0,0,0,5,0,1,0,0,0
2019-01-27,National League,HCD,SCLT,Regular Season,Harijs Vitolinsh,Heinz Ehlers,,3.0,86.53,12.94,0.53,60.0,5,1,4,55.1,5,0.0,5.0,1.0,0.0,2.0,0,0.0,0.0,2.0,50.0,2.9,0,1,-1,20.0,97.14,117.14,38.0,69,35.51,32,58.0,35.56,25,35,41.67,6.0,1.0,6.0,22,1,11.0,29,22,56.86,0,2,0,0,0.0,4.0,4585.0,20191105000230,1,1,1,1,0,0,0,6,0,1,1,0,0
2019-01-29,National League,SCRJ,EVZ,Regular Season,Jeff Tomlinson,Dan Tangnes,,0.0,0.0,38.42,61.58,60.0,1,4,-3,49.3,1,3.0,-2.0,4.0,0.0,8.0,0,0.0,0.0,2.0,50.0,2.7,0,1,-1,4.35,88.46,92.81,45.0,59,43.27,33,45.0,42.31,23,27,46.0,10.0,0.0,12.0,18,0,14.0,34,19,64.15,0,2,0,0,0.0,4.0,3288.0,20191105000244,-1,0,0,0,1,1,1,5,0,1,0,0,0
2019-01-29,National League,GSHC,EHCB,Regular Season,Chris McSorley,Antti Törmänen,,0.0,14.03,10.5,75.47,60.0,1,3,-2,52.0,1,3.0,-2.0,1.0,0.0,2.0,0,0.0,0.0,3.0,100.0,6.0,0,0,0,2.86,89.66,92.51,57.0,44,56.44,44,33.0,57.14,35,29,54.69,9.0,0.0,13.0,4,0,11.0,29,26,52.73,0,5,0,0,0.0,10.0,5837.0,20191105000243,-1,0,0,0,1,1,1,4,0,0,0,0,0
2019-01-29,National League,HCL,SCLT,Regular Season,Greg Ireland,Heinz Ehlers,,0.0,0.0,4.83,95.17,60.0,2,4,-2,47.0,2,3.0,-1.0,5.0,0.0,8.7,0,0.0,0.0,3.0,66.67,4.3,0,1,-1,6.25,90.32,96.57,60.0,63,48.78,42,55.0,43.3,32,32,50.0,10.0,0.0,18.0,22,1,8.0,25,28,47.17,0,3,0,0,0.0,6.0,5939.0,20191105000245,-1,0,0,0,1,1,1,6,1,1,1,0,0
2019-01-29,National League,SCB,HCAP,Regular Season,Kari Jalonen,Luca Cereda,,3.0,58.33,41.67,0.0,60.0,3,2,1,47.6,2,1.0,1.0,5.0,20.0,7.3,1,0.0,1.0,2.0,50.0,5.0,0,1,-1,10.34,93.33,103.68,55.0,64,46.22,35,40.0,46.67,29,30,49.15,6.0,0.0,20.0,10,0,24.0,36,23,61.02,1,0,1,0,1.0,25.0,15888.0,20191105000241,1,1,0,0,0,1,1,5,1,1,0,0,0
2019-01-29,National League,ZSC,LHC,Regular Season,Arno Del Curto,Ville Peltonen,OT,1.0,13.04,46.63,40.33,61.4,3,4,-1,52.1,2,3.0,-1.0,2.0,50.0,2.7,1,0.0,1.0,4.0,75.0,6.6,0,1,-1,9.68,86.21,95.88,54.0,59,47.79,41,46.0,47.13,31,29,51.67,9.0,1.0,13.0,17,0,13.0,25,29,46.3,0,4,0,0,0.0,8.0,9247.0,20191105000246,0,0,0,0,0,1,1,7,1,1,1,1,0
2019-02-01,National League,SCB,SCLT,Regular Season,Kari Jalonen,Heinz Ehlers,OT,1.0,16.99,43.51,39.5,63.3,2,3,-1,49.1,2,2.0,0.0,4.0,0.0,8.0,0,0.0,0.0,4.0,75.0,6.1,0,1,-1,6.25,90.91,97.16,57.0,74,43.51,44,52.0,45.83,32,33,49.23,12.0,0.0,13.0,19,0,22.0,17,31,35.42,0,4,0,0,0.0,8.0,16593.0,20191105000248,0,0,0,0,0,1,1,5,1,1,0,0,0
2019-02-01,National League,HCL,HCD,Regular Season,Greg Ireland,Harijs Vitolinsh,,3.0,96.58,3.42,0.0,60.0,4,0,4,50.0,4,0.0,4.0,3.0,0.0,6.0,0,0.0,0.0,2.0,100.0,4.0,0,0,0,10.53,100.0,110.53,65.0,49,57.02,51,35.0,59.3,38,25,60.32,10.0,3.0,14.0,8,2,14.0,26,28,48.15,0,5,0,0,0.0,10.0,6034.0,20191105000252,1,1,1,1,0,0,0,4,0,0,0,0,0
2019-02-01,National League,LHC,EHCB,Regular Season,Ville Peltonen,Antti Törmänen,,3.0,35.11,40.72,24.17,60.0,5,2,3,48.0,5,1.0,4.0,3.0,0.0,6.0,0,1.0,-1.0,3.0,100.0,6.0,0,0,0,20.83,94.29,115.12,43.0,61,41.35,33,42.0,44.0,24,35,40.68,8.0,1.0,10.0,7,0,19.0,35,16,68.63,0,3,0,0,0.0,6.0,6700.0,20191105000251,1,1,1,1,0,0,0,7,1,1,1,1,0
2019-02-01,National League,HCAP,EVZ,Regular Season,Luca Cereda,Dan Tangnes,OT,2.0,13.2,86.8,0.0,64.0,4,3,1,46.2,3,1.0,2.0,7.0,14.29,12.5,1,0.0,1.0,4.0,50.0,5.4,0,2,-2,9.76,89.66,99.41,84.0,48,63.64,61,39.0,61.0,41,29,58.57,19.0,1.0,23.0,10,0,9.0,27,37,42.19,0,5,0,0,0.0,10.0,4484.0,20191105000247,0,1,0,0,0,1,1,7,1,1,1,1,0
2019-02-01,National League,HCFG,GSHC,Regular Season,Mark French,Chris McSorley,,3.0,24.89,25.69,49.42,60.0,5,3,2,44.8,4,1.0,3.0,4.0,0.0,8.0,0,0.0,0.0,4.0,50.0,7.2,1,2,-1,20.83,91.43,112.26,51.0,53,49.04,39,41.0,48.75,24,35,40.68,15.0,0.0,12.0,6,0,12.0,31,22,58.49,0,4,0,0,0.0,8.0,5903.0,20191105000249,1,1,1,0,0,0,1,8,1,1,1,1,1
2019-02-01,National League,SCRJ,ZSC,Regular Season,Jeff Tomlinson,Arno Del Curto,,3.0,55.28,21.39,23.33,60.0,4,1,3,51.9,3,1.0,2.0,2.0,50.0,2.7,1,0.0,1.0,3.0,100.0,5.4,0,0,0,15.0,97.22,112.22,49.0,66,42.61,37,46.0,44.58,21,36,36.84,15.0,1.0,12.0,9,1,20.0,36,31,53.73,0,3,0,0,0.0,6.0,4696.0,20191105000250,1,1,1,1,0,0,0,5,0,1,0,0,0
2019-02-02,National League,HCD,HCFG,Regular Season,Harijs Vitolinsh,Mark French,,0.0,0.0,44.28,55.72,60.0,1,2,-1,44.6,0,2.0,-2.0,6.0,16.67,9.4,1,0.0,1.0,3.0,100.0,6.0,0,0,0,3.45,92.31,95.76,51.0,57,47.22,40,38.0,51.28,29,26,52.73,11.0,0.0,11.0,12,0,19.0,25,32,43.86,0,5,0,1,0.0,20.0,4335.0,20191105000242,-1,0,0,0,0,1,1,3,0,0,0,0,0
2019-02-08,National League,SCRJ,EHCB,Regular Season,Jeff Tomlinson,Antti Törmänen,,0.0,0.0,13.25,86.75,60.0,2,6,-4,53.1,1,5.0,-4.0,3.0,33.33,4.0,1,0.0,1.0,2.0,50.0,2.9,0,1,-1,8.0,81.82,89.82,46.0,47,49.46,32,41.0,43.84,25,33,43.1,7.0,0.0,14.0,8,0,6.0,34,28,54.84,0,2,0,0,0.0,4.0,3284.0,20191105000160,-1,0,0,0,1,1,1,8,1,1,1,1,1
2019-02-08,National League,GSHC,SCLT,Regular Season,Chris McSorley,Heinz Ehlers,,0.0,0.0,10.97,89.03,60.0,3,5,-2,47.3,2,5.0,-3.0,4.0,25.0,6.7,1,0.0,1.0,3.0,100.0,6.0,0,0,0,8.57,80.77,89.34,65.0,52,55.56,51,46.0,52.58,35,26,57.38,15.0,1.0,14.0,19,1,6.0,27,26,50.94,0,3,0,1,0.0,16.0,6103.0,20191105000159,-1,0,0,0,1,1,1,8,1,1,1,1,1
2019-02-08,National League,HCL,EVZ,Regular Season,Greg Ireland,Dan Tangnes,,3.0,50.72,49.28,0.0,60.0,3,0,3,46.0,3,0.0,3.0,4.0,0.0,8.0,0,0.0,0.0,3.0,100.0,6.0,0,0,0,8.33,100.0,108.33,47.0,59,44.34,38,45.0,45.78,25,30,45.45,13.0,0.0,9.0,14,1,14.0,34,22,60.71,0,4,0,0,0.0,8.0,6147.0,20191105000161,1,1,1,1,0,0,0,3,0,0,0,0,0
2019-02-08,National League,HCD,LHC,Regular Season,Harijs Vitolinsh,Ville Peltonen,,0.0,12.14,43.58,44.28,60.0,1,3,-2,50.0,0,3.0,-3.0,2.0,50.0,4.0,1,0.0,1.0,3.0,100.0,6.0,0,0,0,3.12,86.96,90.08,61.0,49,55.45,45,33.0,57.69,32,23,58.18,13.0,0.0,16.0,9,1,16.0,22,31,41.51,0,3,0,0,0.0,6.0,4492.0,20191105000158,-1,0,0,0,1,1,1,4,0,0,0,0,0
2019-02-08,National League,SCB,HCFG,Regular Season,Kari Jalonen,Mark French,,0.0,0.0,26.97,73.03,60.0,1,4,-3,49.2,1,2.0,-1.0,3.0,0.0,5.8,0,0.0,0.0,4.0,50.0,5.0,0,2,-2,3.23,85.19,88.41,65.0,59,52.42,48,45.0,51.61,31,27,53.45,15.0,2.0,17.0,17,1,14.0,28,25,52.83,0,4,0,0,0.0,8.0,16783.0,20191105000157,-1,0,0,0,1,1,1,5,0,1,0,0,0
2019-02-09,National League,EHCB,SCB,Regular Season,Antti Törmänen,Kari Jalonen,,0.0,0.0,12.78,87.22,60.0,2,4,-2,44.0,2,2.0,0.0,5.0,0.0,8.1,0,0.0,0.0,5.0,60.0,8.0,0,2,-2,6.67,88.46,95.13,53.0,54,49.53,41,39.0,51.25,30,27,52.63,10.0,1.0,12.0,11,1,15.0,25,32,43.86,0,6,0,1,0.0,22.0,6521.0,20191105000164,-1,0,0,0,1,1,1,6,1,1,1,0,0
2019-02-09,National League,HCAP,GSHC,Regular Season,Luca Cereda,Chris McSorley,OT,2.0,0.0,100.0,0.0,60.3,1,0,1,45.0,1,0.0,1.0,3.0,0.0,6.0,0,0.0,0.0,5.0,100.0,9.3,0,0,0,3.7,100.0,103.7,46.0,54,46.0,35,39.0,47.3,27,29,48.21,8.0,0.0,11.0,10,0,15.0,6,11,35.29,0,5,0,0,0.0,10.0,5359.0,20191105000163,0,1,0,0,0,1,1,1,0,0,0,0,0
2019-02-09,National League,SCLT,HCD,Regular Season,Heinz Ehlers,Harijs Vitolinsh,OT,2.0,18.9,28.04,53.06,60.4,5,4,1,46.7,3,3.0,0.0,6.0,33.33,9.9,2,0.0,2.0,2.0,50.0,3.8,0,1,-1,12.82,85.19,98.01,69.0,45,60.53,55,38.0,59.14,39,27,59.09,16.0,0.0,14.0,11,0,7.0,32,33,49.23,0,3,0,0,0.0,6.0,6000.0,20191105000167,0,1,0,0,0,1,1,9,1,1,1,1,1
2019-02-09,National League,EVZ,ZSC,Regular Season,Dan Tangnes,Arno Del Curto,,3.0,58.58,41.42,0.0,60.0,3,0,3,51.5,1,0.0,1.0,3.0,66.67,4.5,2,0.0,2.0,3.0,100.0,4.0,0,0,0,9.68,100.0,109.68,61.0,62,49.59,43,45.0,48.86,31,34,47.69,10.0,2.0,18.0,11,0,17.0,34,27,55.74,0,4,0,1,0.0,18.0,7057.0,20191105000168,1,1,1,1,0,0,0,3,0,0,0,0,0
2019-02-10,National League,HCFG,SCRJ,Regular Season,Mark French,Jeff Tomlinson,,0.0,0.0,23.47,76.53,60.0,1,4,-3,51.5,1,3.0,-2.0,3.0,0.0,6.0,0,0.0,0.0,2.0,50.0,2.5,0,1,-1,2.86,87.5,90.36,69.0,48,58.97,50,37.0,57.47,35,25,58.33,15.0,0.0,19.0,12,0,11.0,34,21,61.82,0,3,0,1,0.0,16.0,6500.0,20191105000165,-1,0,0,0,1,1,1,5,0,1,0,0,0
2019-02-12,National League,HCD,EVZ,Regular Season,Harijs Vitolinsh,Dan Tangnes,,0.0,0.0,23.0,77.0,60.0,1,5,-4,54.0,1,4.0,-3.0,2.0,0.0,4.0,0,1.0,-1.0,1.0,100.0,2.0,0,0,0,4.76,82.14,86.9,39.0,57,40.62,31,40.0,43.66,21,28,42.86,8.0,2.0,8.0,11,1,17.0,29,30,49.15,0,2,0,0,0.0,4.0,4103.0,20191105000259,-1,0,0,0,1,1,1,6,0,1,1,0,0
